/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HV3M3BBXX/WTCHG_492740_70655002_1.fastq.gz	P180158	AS1650	BOW5685A9	WTCHG_492740_70655002	WHG-OGC	Illumina	HiSeq4000	HV3M3BBXX.4.70655002	2018-04-24
/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HTJJ2BBXX/WTCHG_498251_70655002_1.fastq.gz	P180158	AS1650	BOW5685A9	WTCHG_498251_70655002	WHG-OGC	Illumina	HiSeq4000	HTJJ2BBXX.5.70655002	2018-04-26
/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HTJJ2BBXX/WTCHG_498252_70655002_1.fastq.gz	P180158	AS1650	BOW5685A9	WTCHG_498252_70655002	WHG-OGC	Illumina	HiSeq4000	HTJJ2BBXX.6.70655002	2018-04-26
/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HTJJ2BBXX/WTCHG_498253_70655002_1.fastq.gz	P180158	AS1650	BOW5685A9	WTCHG_498253_70655002	WHG-OGC	Illumina	HiSeq4000	HTJJ2BBXX.7.70655002	2018-04-26
