/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HV3M3BBXX/WTCHG_492740_70705002_1.fastq.gz	P180158	AS1244B2	BOW5685A14	WTCHG_492740_70705002	WHG-OGC	Illumina	HiSeq4000	HV3M3BBXX.4.70705002	2018-04-24
/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HTJJ2BBXX/WTCHG_498251_70705002_1.fastq.gz	P180158	AS1244B2	BOW5685A14	WTCHG_498251_70705002	WHG-OGC	Illumina	HiSeq4000	HTJJ2BBXX.5.70705002	2018-04-26
/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HTJJ2BBXX/WTCHG_498252_70705002_1.fastq.gz	P180158	AS1244B2	BOW5685A14	WTCHG_498252_70705002	WHG-OGC	Illumina	HiSeq4000	HTJJ2BBXX.6.70705002	2018-04-26
/users/sansom/rrl815/work/01_AS_P170676/data/RNASEQ/HTJJ2BBXX/WTCHG_498253_70705002_1.fastq.gz	P180158	AS1244B2	BOW5685A14	WTCHG_498253_70705002	WHG-OGC	Illumina	HiSeq4000	HTJJ2BBXX.7.70705002	2018-04-26
